Scrip Code,Scrip Id,Scrip Name,Status,Group,Face Value,ISIN No,Industry,Instrument
512301,CHMBBRW,CHAMBAL BREWERIES &amp; DISTILLERIES LTD.,Active,B ,10.00,INE417N01011,Comm.Trading  &amp; Distribution,Equity
512307,TYPHOON,TYPHOON HOLDINGS LTD.,Active,T ,10.00,,Textiles,Equity
512309,ROSETEX,ROSEKAMAL TEXTILES LTD.,Active,T ,10.00,INE392F01012,Comm.Trading  &amp; Distribution,Equity
512311,SURCHIN,SURABHI CHEMICALS &amp; INVESTMENTS LTD.,Active,B ,1.00,INE401F01037,Misc.Commercial Services,Equity
512313,BIJLTEX,BIJLEE TEXTILES LTD.,Active,T ,10.00,INE368F01012,Finance (including NBFCs),Equity
512319,RAJLXIN,RAJLAXMI INDUSTRIES LTD.,Active,T ,10.00,INE400O01015,Textiles,Equity
512329,JARITEX,JARIGOLD TEXTILES LTD.,Active,T ,10.00,INE385F01016,Misc.Commercial Services,Equity
512332,BIRLACAP,BIRLA CAPITAL &amp; FINANCIAL SERVICES LTD.,Active,T ,2.00,INE776E01027,Finance (including NBFCs),Equity
512337,MAHSHRE,MAHASHREE TRADING LTD.,Active,T ,10.00,NA          ,Comm.Trading  &amp; Distribution,Equity
512341,CESL,CES Limited,Active,T ,10.00,INE396F01013,Finance (including NBFCs),Equity
512344,ARAVALIS,ARAVALI SECURITIES &amp; FINANCE LTD.,Active,B ,10.00,INE068C01015,Comm.Trading  &amp; Distribution,Equity
512355,ZANUKCOM,ANUKARAN COMMERCIAL ENTERPRISES LTD.,Active,B ,1.00,INE090G01028,Comm.Trading  &amp; Distribution,Equity
512359,SWORDEDGE,Sword-Edge Commercials Ltd,Active,T ,10.00,INE093G01014,Comm.Trading  &amp; Distribution,Equity
512361,CUPIDTR,CUPID TRADES &amp; FINANCE LTD.,Active,B ,10.00,INE108G01010,Finance (including NBFCs),Equity
512367,ZSHERAPR,SHERATON PROPERTIES &amp; FINANCE LTD.,Active,T ,10.00,INE495M01019,Other Financial Services,Equity
512369,ENNORE,ENNORE COKE LTD.,Active,T ,10.00,INE755H01016,Comm.Trading  &amp; Distribution,Equity
512375,INNOVENT,INNOVENTIVE VENTURE LTD.,Active,T ,10.00,INE322N01013,Investment Companies,Equity
512377,MAGANTR,MAGNANIMOUS TRADE &amp; FINANCE LTD.,Active,T ,10.00,INE664N01018,Misc.Commercial Services,Equity
512379,CRESSAN,CRESSANDA SOLUTIONS LTD.,Active,B ,1.00,INE716D01033,IT Software Products,Equity
512381,ZNIVEMER,NIVEDITA MERCANTILE &amp; FINANCING LTD.,Active,T ,10.00,INE992I01013,Comm.Trading  &amp; Distribution,Equity
512393,SHARDUL,SHARDUL SECURITIES LTD.,Active,B ,10.00,INE037B01012,Other Financial Services,Equity
512397,RATANGLI,RATAN GLITTER INDUSTRIES LTD.,Active,T ,10.00,INE348E01017,Comm.Trading  &amp; Distribution,Equity
512399,KAPASHI,KAPASHI COMMERCIALS LTD.,Active,T ,10.00,INE017I01019,Other Financial Services,Equity
512405,IPOWER,I-POWER SOLUTIONS INDIA LTD.,Active,B ,10.00,INE468F01010,Internet Software &amp; Services,Equity
512408,UNIWSEC,UNIWORTH SECURITIES LTD.,Active,T ,10.00,INE728J01019,Textiles,Equity
512409,RAJSAN,Rajsanket Realty Limited,Active,T ,10.00,INE314F01016,Finance (including NBFCs),Equity
512413,SPECTACLE,Spectacle Ventures Ltd,Active,T ,1.00,INE409H01028,IT Consulting &amp; Software,Equity
512415,MERCTRD,MERCURY TRADE LINKS LTD.,Active,T ,10.00,NA          ,Misc.Commercial Services,Equity
512417,TRITRADE,TRINITY TRADELINK LIMITED,Active,B ,1.00,INE567D01022,Misc.Commercial Services,Equity
512425,NIRAVCOM,NIRAV COMMERCIALS LTD.,Active,B ,10.00,INE242B01018,Comm.Trading  &amp; Distribution,Equity
512437,APOLLOFI,APOLLO FINVEST (INDIA) LTD.,Active,B ,10.00,INE412D01013,Other Financial Services,Equity
512439,ESQRMON,ESQUIRE MONEY GUARANTEES LTD.,Active,T ,10.00,NA          ,Misc.Commercial Services,Equity
512441,ENBETRD,ENBEE TRADE &amp; FINANCE LTD.,Active,T ,10.00,INE993I01011,Misc.Commercial Services,Equity
512443,GANONTR,GANON TRADING FINANCE CO.LTD.,Active,B ,10.00,INE162L01017,Other Financial Services,Equity
512445,DEVITRD,DEVINSU TRADING LTD.,Active,T ,10.00,NA          ,Other Financial Services,Equity
512449,SVCRES,SVC Resources Limited,Active,T ,1.00,INE254H01036,Mining,Equity
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,Active,T ,10.00,INE564J01018,Containers &amp; Packaging,Equity
512455,LLOYDSME,LLOYDS METALS AND ENERGY LTD.,Active,T ,2.00,INE281B01024,Iron &amp; Steel/Interm.Products,Equity
512461,PUNCTRD,PUNCTUAL TRADING LTD.,Active,T ,10.00,,Comm.Trading  &amp; Distribution,Equity
512463,SHRGLTR,SHREE GLOBAL TRADEFIN LTD.,Active,B ,5.00,INE080I01017,Finance (including NBFCs),Equity
512465,SANTOWIN,SANTOWIN CORPORATION LTD.,Active,B ,1.00,INE386L01038,Textiles,Equity
512477,BETXIND,BETEX INDIA LTD.,Active,B ,10.00,INE765L01017,Textiles,Equity
512479,GYTRIPA,GAYATRI TISSUE &amp; PAPERS LTD.,Active,T ,10.00,INE661K01010,Realty,Equity
512481,POLYTEX,POLYTEX INDIA LTD.,Active,T ,10.00,INE012F01016,Finance (including NBFCs),Equity
512485,DHANCOT,DHANLAXMI COTEX LTD.,Active,T ,10.00,INE977F01010,Comm.Trading  &amp; Distribution,Equity
512487,REMIELEK,Remi Elektrotechnik Limited,Active,T ,10.00,INE512H01011,Comm.Trading  &amp; Distribution,Equity
512489,OASISEC,OASIS SECURITIES LTD.,Active,T ,10.00,INE876A01015,Finance (including NBFCs),Equity
512493,GARNETINT,GARNET INTERNATIONAL LTD.,Active,T ,10.00,INE590B01010,Movies &amp; Entertainment,Equity
512499,SHALPRO,SHALIMAR PRODUCTIONS LTD.,Active,T ,1.00,INE435E01020,Other Financial Services,Equity
512505,MEENST,MEENAKSHI STEEL INDUSTRIES LTD.,Active,T ,10.00,,Iron &amp; Steel Products,Equity
512511,VARUNME,VARUN MERCANTILE LTD.,Active,T ,10.00,NA          ,Misc.Commercial Services,Equity
512519,DONEAR,DONEAR INDUSTRIES LTD.-$,Active,T ,2.00,INE668D01028,Textiles,Equity
512527,SUPERSALE,SUPER SALES INDIA LTD.-$,Active,B ,10.00,INE091C01017,Textiles,Equity
512529,SEQUENT,SEQUENT SCIENTIFIC LTD.,Active,T ,10.00,INE807F01019,Pharmaceuticals,Equity
512531,STCI,STATE TRADING CORPORATION OF INDIA LTD.,Active,B ,10.00,INE655A01013,Comm.Trading  &amp; Distribution,Equity
512535,ASAHINFRA,ASAHI INFRASTRUCTURE &amp; PROJECTS LTD.,Active,T ,10.00,INE933C01036,Realty,Equity
512553,ZENITHEX,ZENITH EXPORTS LTD.,Active,B ,10.00,INE058B01018,Textiles,Equity
512559,KOHINOOR,KOHINOOR FOODS LTD.,Active,B ,10.00,INE080B01012,Other Agricultural Products,Equity
512565,RTEXPO,R.T.EXPORTS LTD.-$,Active,T ,10.00,INE581D01015,Other Agricultural Products,Equity
512573,AVANTIFE,AVANTI FEEDS LTD.-$,Active,B ,10.00,INE871C01012,Other Food Products,Equity
512579,GUJNRE,GUJARAT NRE COKE LTD.,Active,B ,10.00,INE110D01013,Coal,Equity
512585,KARMA,KARMA INDUSTRIES LTD.,Active,B ,10.00,INE416F01019,Comm.Printing/Stationery,Equity
512587,ZODIACJR,ZODIAC-JRD-MKJ LTD.,Active,T ,10.00,INE077B01018,Other Apparels &amp; Accessories,Equity
512589,SITAENT,SITA ENTERPRISES LTD.,Active,T ,10.00,INE579D01019,Comm.Trading  &amp; Distribution,Equity
512591,PULSRIN,PULSAR INTERNATIONAL LTD.,Active,T ,10.00,NA          ,Comm.Trading  &amp; Distribution,Equity
512595,UNIMOVR,UNIMODE OVERSEAS LTD.,Active,T ,10.00,INE348N01018,Other Apparels &amp; Accessories,Equity
512597,KEYNOTE,KEYNOTE CORPORATE SERVICES LTD.,Active,B ,10.00,INE681C01015,Finance (including NBFCs),Equity
512599,ADANIENTE,ADANI ENTERPRISES LTD.,Active,A ,1.00,INE423A01024,Comm.Trading  &amp; Distribution,Equity
512600,MACINTR,MACRO (INTERNATIONAL) EXPORTS LTD.,Active,T ,10.00,INE307N01014,Comm.Trading  &amp; Distribution,Equity
512604,HARIAEXP,HARIA EXPORTS LTD.-$,Active,T ,10.00,INE772B01014,Other Apparels &amp; Accessories,Equity
512608,BHANDHOS,BHANDARI HOSIERY EXPORTS LTD.,Active,B ,10.00,INE474E01011,Other Apparels &amp; Accessories,Equity
512624,CAHNDRITR,CHANDRIKA TRADERS LTD.,Active,T ,10.00,INE769D01016,Other Financial Services,Equity
512626,ORBTEXP,ORBIT EXPORTS LTD.,Active,B ,10.00,INE231G01010,Textiles,Equity
512634,SAVERAIND,SAVERA INDUSTRIES LTD.,Active,B ,10.00,INE104E01014,Hotels,Equity
513005,VBCFERROQ,VBC FERRO ALLOYS LTD.-$,Active,T ,10.00,INE114E01013,Iron &amp; Steel/Interm.Products,Equity
513010,TATASPONGE,TATA SPONGE IRON LTD.,Active,B ,10.00,INE674A01014,Iron &amp; Steel/Interm.Products,Equity
513012,ZJEETMAC,JEET MACHINE TOOLS LTD.,Active,T ,10.00,INE987E01012,Comm.Trading  &amp; Distribution,Equity
513023,NBVENTURE,NAVA BHARAT VENTURES LTD.,Active,B ,2.00,INE725A01022,Electric Utilities,Equity
513039,ZHINUDYP,HINDUSTHAN UDYOG LTD.,Active,T ,10.00,INE582K01018,Industrial Machinery,Equity
513043,REMIEDEL,Remi Edelstahl Tubulars Limited,Active,T ,10.00,INE158G01015,Iron &amp; Steel Products,Equity
513059,GSAUTO,G.S.AUTO INTERNATIONAL LTD.,Active,T ,5.00,INE736H01024,Auto Parts &amp; Equipment,Equity
513063,TRANSFRE,TRANS-FREIGHT CONTAINERS LTD.,Active,T ,10.00,INE360D01014,Iron &amp; Steel Products,Equity
513097,SHBCLQ,SHIVALIK BIMETAL CONTROLS LTD.,Active,B ,2.00,INE386D01027,Electronic Components,Equity
513108,GANDHISP,GANDHI SPECIAL TUBES LTD.-$,Active,B ,5.00,INE524B01027,Iron &amp; Steel Products,Equity
513117,AMFORG,AMFORGE INDUSTRIES LTD.,Active,T ,2.00,INE991A01020,Auto Parts &amp; Equipment,Equity
513119,ABCGAS,ABC GAS (INTERNATIONAL) LTD.,Active,T ,10.00,INE173M01012,Copper,Equity
513121,ORICON,ORICON ENTERPRISES LTD.-$,Active,T ,2.00,INE730A01022,Specialty Chemicals,Equity
513142,BALASORE,BALASORE ALLOYS LTD.,Active,B ,5.00,INE135A01024,Iron &amp; Steel/Interm.Products,Equity
513149,ACROW,ACROW INDIA LTD.,Active,T ,10.00,INE950D01012,Iron &amp; Steel Products,Equity
513151,STIIN,STI INDIA LTD.,Active,T ,10.00,INE090C01019,Textiles,Equity
513153,TECHTREK,TECHTREK INDIA LTD.,Active,T ,10.00,INE892N01015,Iron &amp; Steel Products,Equity
513173,STLSTRINF,STEEL STRIPS INFRASTRUCTURES LTD.,Active,B ,10.00,INE205F01016,Realty,Equity
513179,NATSTEEL,NATIONAL STEEL &amp; AGRO INDUSTRIES LTD.,Active,T ,10.00,INE088B01015,Iron &amp; Steel/Interm.Products,Equity
513216,UTTAMSTEEL,UTTAM GALVA STEELS LTD.,Active,B ,10.00,INE699A01011,Iron &amp; Steel/Interm.Products,Equity
513228,PENARIND,PENNAR INDUSTRIES LTD.-$,Active,B ,5.00,INE932A01024,Iron &amp; Steel/Interm.Products,Equity
513250,JYOTIST,JYOTI STRUCTURES LTD.,Active,B ,2.00,INE197A01024,Heavy Electrical Equipment,Equity
513252,JAYUSH,JAY USHIN LTD.,Active,T ,10.00,INE289D01015,Auto Parts &amp; Equipment,Equity
513262,STEELSTR,STEEL STRIPS WHEELS LTD.-$,Active,B ,10.00,INE802C01017,Auto Parts &amp; Equipment,Equity
513265,MUKESTL,MUKESH STEELS LTD.,Active,T ,10.00,INE953G01019,Iron &amp; Steel/Interm.Products,Equity
513269,MANIND,MAN INDUSTRIES (INDIA) LTD.-$,Active,B ,5.00,INE993A01026,Construction &amp; Engineering,Equity
513291,PREMPIPES,PREMIER PIPES LTD.,Active,T ,10.00,INE448N01016,Iron &amp; Steel Products,Equity
513295,RUCHISTR,RUCHI STRIPS &amp; ALLOYS LTD.,Active,T ,10.00,INE611C01012,Iron &amp; Steel/Interm.Products,Equity
513303,MDRNSTL,MODERN STEELS LTD.-$,Active,B ,10.00,INE001F01019,Iron &amp; Steel/Interm.Products,Equity
513305,MORYOIND,MORYO INDUSTRIES LTD.,Active,T ,5.00,INE346M01022,Misc.Commercial Services,Equity
513307,SYNTHFO,SYNTHIKO FOILS LTD.,Active,T ,10.00,INE363L01011,Aluminium,Equity
513309,ALUMECO,ALUMECO INDIA EXTRUSION LTD.-$,Active,T ,10.00,INE327C01023,Aluminium,Equity
513333,BHUWALST,BHUWALKA STEEL INDUSTRIES LTD.-$,Active,T ,10.00,INE069C01013,Iron &amp; Steel/Interm.Products,Equity
513335,AHMEDFO,AHMEDNAGAR FORGINGS LTD.,Active,B ,10.00,INE425A01011,Other Industrial Products,Equity
513337,GUJTLRM,GUJARAT TOOLROOM LTD.,Active,T ,10.00,INE145J01016,Plastic Products,Equity
513349,AJMERA,AJMERA REALTY &amp; INFRA INDIA LTD.,Active,B ,10.00,INE298G01027,Realty,Equity
513353,COCHINM,COCHIN MINERALS &amp; RUTILE LTD.-$,Active,B ,10.00,INE105D01013,Specialty Chemicals,Equity
513359,PARINFRA,Parab Infra Limited,Active,B ,10.00,INE713M01023,Furniture-Furnishing-Paints,Equity
513361,ISWL,INDIA STEEL WORKS LTD.,Active,B ,1.00,INE072A01029,Iron &amp; Steel/Interm.Products,Equity
513369,RJKMRFR,RAJKUMAR FORGE LTD.,Active,T ,10.00,INE013J01016,Other Industrial Products,Equity
513375,CARBORUNIV,CARBORUNDUM UNIVERSAL LTD.,Active,B ,1.00,INE120A01034,Other Industrial Products,Equity
513377,MMTC,MMTC LTD.,Active,A ,1.00,INE123F01029,Comm.Trading  &amp; Distribution,Equity
513397,VALLABHSQ,VALLABH STEELS LTD.-$,Active,B ,10.00,INE457E01016,Iron &amp; Steel Products,Equity
513401,ASHIS,ASHIANA ISPAT LTD.,Active,T ,10.00,INE587D01012,Iron &amp; Steel/Interm.Products,Equity
513403,PMTELELIN,P.M.TELELINNKS LTD.,Active,B ,10.00,INE092C01015,Iron &amp; Steel/Interm.Products,Equity
513405,PENNARAL,PENNAR ALUMINIUM CO.LTD.,Active,T ,10.00,INE057C01018,Aluminium,Equity
513414,SUJANAMETAL,SUJANA METAL PRODUCTS LTD.,Active,T ,5.00,INE215G01021,Iron &amp; Steel/Interm.Products,Equity
513422,BLOIN,BLOOM INDUSTRIES LTD.,Active,T ,10.00,INE373E01015,Iron &amp; Steel/Interm.Products,Equity
513428,TRINETRA,TRINETRA CEMENT LTD.,Active,T ,10.00,INE031L01014,Cement &amp; Cement Products,Equity
513430,PARTHAL,PARTH ALUMINIUM LTD.,Active,T ,10.00,INE501L01016,Aluminium,Equity
513434,TATAMETALI,TATA METALIKS LTD.,Active,B ,10.00,INE056C01010,Iron &amp; Steel/Interm.Products,Equity
513436,SHAHALL,SHAH ALLOYS LTD.,Active,T ,10.00,INE640C01011,Iron &amp; Steel/Interm.Products,Equity
513446,MONNETISPA,MONNET ISPAT &amp; ENERGY LTD.,Active,B ,10.00,INE743C01013,Iron &amp; Steel/Interm.Products,Equity
513452,ELANGO,ELANGO INDUSTRIES LTD.,Active,T ,10.00,INE594D01018,Iron &amp; Steel/Interm.Products,Equity
513456,KANSHST,KANISHK STEEL INDUSTRIES LTD.,Active,T ,10.00,INE791E01018,Iron &amp; Steel Products,Equity
513460,MAHALXSE,MAHALAXMI SEAMLESS LTD.-$,Active,T ,10.00,INE257F01017,Iron &amp; Steel Products,Equity
513472,SIMPLEXCA,SIMPLEX CASTINGS LTD.,Active,B ,10.00,INE658D01011,Other Industrial Products,Equity
513488,SSWRL,SHREE STEEL WIRE ROPES LTD.,Active,T ,10.00,INE387D01025,Iron &amp; Steel Products,Equity
513498,SOUTHMG,SOUTHERN MAGNESIUM &amp; CHEMICALS LTD.,Active,T ,10.00,INE308N01012,Mining,Equity
513502,BAROEXT,BARODA EXTRUSION LTD.,Active,T ,1.00,INE927K01023,Copper,Equity
513507,GUJCONT,GUJARAT CONTAINERS LTD.,Active,T ,10.00,INE276I01011,Iron &amp; Steel Products,Equity
513509,KALYFRG,KALYANI FORGE LTD.,Active,T ,10.00,INE314G01014,Auto Parts &amp; Equipment,Equity
513511,PANCHMAHQ,PANCHMAHAL STEEL LTD.,Active,B ,10.00,INE798F01010,Iron &amp; Steel/Interm.Products,Equity
513513,ADITYA,ADITYA ISPAT LTD.,Active,T ,10.00,INE570B01012,Iron &amp; Steel/Interm.Products,Equity
513515,SRIND,S.R.INDUSTRIES LTD.,Active,B ,10.00,INE329C01011,Textiles,Equity
513517,STEELCAS,STEELCAST LTD.,Active,T ,5.00,INE124E01020,Other Industrial Products,Equity
513519,PITLA,PITTI LAMINATIONS LTD.-$,Active,T ,10.00,INE450D01013,Other Elect.Equip./ Prod.,Equity
513528,GLITTEKG,GLITTEK GRANITES LTD.,Active,B ,5.00,INE741B01027,Construction Materials,Equity
513532,PRADPME,PRADEEP METALS LTD.,Active,B ,10.00,INE770A01010,Auto Parts &amp; Equipment,Equity
513534,VARDHINDQ,VARDHMAN INDUSTRIES LTD.-$,Active,B ,10.00,INE458E01014,Iron &amp; Steel/Interm.Products,Equity
513536,GNRL,Gujarat Natural Resources Limited,Active,B ,10.00,INE207H01018,Exploration &amp; Production,Equity
513540,TNSTLTU,TAMILNADU STEEL TUBES LTD.,Active,T ,10.00,NA          ,Iron &amp; Steel Products,Equity
513548,SHRDAIS,SHARDA ISPAT LTD.,Active,T ,10.00,INE385M01012,Iron &amp; Steel/Interm.Products,Equity
513554,MAHASTEEL,MAHAMAYA STEEL INDUSTRIES LTD.,Active,T ,10.00,INE451L01014,Iron &amp; Steel Products,Equity
513558,REALSTR,REAL STRIPS LTD.-$,Active,B ,10.00,INE183B01014,Iron &amp; Steel/Interm.Products,Equity
513566,NOVIS,NOVA IRON &amp; STEEL LTD.,Active,T ,10.00,INE608C01026,Iron &amp; Steel/Interm.Products,Equity
513575,STERS,STERLING STRIPS LTD.,Active,T ,10.00,INE067E01013,Industrial Machinery,Equity
513579,FFPL,FOUNDRY FUEL PRODUCTS LTD.,Active,B ,10.00,INE617C01027,Coal,Equity
513583,SBNT,SB &amp; T INTERNATIONAL LTD.,Active,T ,10.00,INE465B01015,Other Apparels &amp; Accessories,Equity
513597,SURANAIN,SURANA INDUSTRIES LTD.,Active,B ,10.00,INE659D01019,Iron &amp; Steel/Interm.Products,Equity
513599,HINDCOPER,HINDUSTAN COPPER LTD.,Active,A ,5.00,INE531E01026,Copper,Equity
513605,LANCO,LANCO INDUSTRIES LTD.,Active,B ,10.00,INE943C01027,Iron &amp; Steel Products,Equity
513611,PITHMST,PITHAMPUR STEELS LTD.,Active,T ,10.00,INE077H01015,Iron &amp; Steel Products,Equity
513613,PRESHAMET,Presha Metallurgical Ltd.,Active,T ,10.00,INE908L01013,Mining,Equity
513627,KRISFEP,KRISHNA FERRO PRODUCTS LTD.,Active,Z ,10.00,INE218L01017,Other Industrial Products,Equity
513629,TULSYAN,TULSYAN NEC LTD.-$,Active,T ,10.00,INE463D01016,Iron &amp; Steel/Interm.Products,Equity
513630,RAJMALL,RAJESH MALLEABLES LTD.,Active,T ,10.00,,Iron &amp; Steel Products,Equity
513642,AXELPOLY,AXEL POLYMERS LTD.,Active,T ,10.00,INE197C01012,Plastic Products,Equity
513648,MARGPROIN,MARG PROJECTS AND INFRASTRUCTURE LTD.,Active,T ,10.00,INE942E01017,Misc.Commercial Services,Equity
513683,NEYVELILIG,NEYVELI LIGNITE CORPORATION LTD.,Active,A ,10.00,INE589A01014,Electric Utilities,Equity
513687,SPECTRA,SPECTRA INDUSTRIES LTD.,Active,B ,10.00,INE848B01012,Auto Parts &amp; Equipment,Equity
513691,JMTAUTO,JMT AUTO LTD.,Active,T ,10.00,INE988E01010,Auto Parts &amp; Equipment,Equity
513693,KAJARIR,KIC METALIKS LTD.,Active,T ,10.00,INE434C01019,Iron &amp; Steel/Interm.Products,Equity
513699,SOLIDSTON,SOLID STONE COMPANY LTD.,Active,B ,10.00,INE584G01012,Construction Materials,Equity
513703,KUMARWI,KUMAR WIRE CLOTH MANUFACTURING COMPANY LTD.,Active,T ,10.00,INE840A01011,Textiles,Equity
513709,SHILGRAVQ,SHILP GRAVURES LTD.-$,Active,B ,10.00,INE960A01017,Industrial Machinery,Equity
513713,WHITEDIA,WHITE DIAMOND INDUSTRIES LTD.,Active,B ,10.00,INE146C01019,Other Apparels &amp; Accessories,Equity
513721,MFSINTRCRP,MFS INTERCORP LTD.,Active,T ,10.00,INE614F01019,Iron &amp; Steel/Interm.Products,Equity
513723,HIMGRANI,HIMALAYA GRANITES LTD.-$,Active,B ,10.00,INE464C01016,Construction Materials,Equity
513727,RANJEEV,RANJEEV ALLOYS LTD.,Active,T ,10.00,INE478F01019,Iron &amp; Steel/Interm.Products,Equity
513729,AROGRANI,ARO GRANITE INDUSTRIES LTD.-$,Active,B ,10.00,INE210C01013,Construction Materials,Equity
514010,HIMFIBP,HIMACHAL FIBRES LTD.,Active,T ,10.00,INE723D01013,Textiles,Equity
514028,RAJKSYN,RAJKAMAL SYNTHETICS LTD.,Active,B ,10.00,INE376L01013,Textiles,Equity
514030,DEEPAKSP,DEEPAK SPINNERS LTD.-$,Active,B ,10.00,INE272C01013,Textiles,Equity
514034,JBFIND,JBF INDUSTRIES LTD.,Active,B ,10.00,INE187A01017,Fibres &amp; Plastics,Equity
514036,LOYALTEX,LOYAL TEXTILE MILLS LTD.-$,Active,T ,10.00,INE970D01010,Textiles,Equity
514043,HIMATSEIDE,HIMATSINGKA SEIDE LTD.,Active,B ,5.00,INE049A01027,Textiles,Equity
514045,BSL,BSL LTD.,Active,B ,10.00,INE594B01012,Textiles,Equity
514060,EVERTEX,Evergreen Textiles Limited,Active,T ,10.00,INE229N01010,Textiles,Equity
514087,PBMPOLY,PBM POLYTEX LTD.-$,Active,B ,10.00,INE501F01018,Textiles,Equity
514113,ADINATH,ADINATH TEXTILES LTD.,Active,T ,10.00,INE207C01019,Textiles,Equity
514116,GUPTSYN,GUPTA SYNTHETICS LTD.,Active,B ,10.00,INE957D01017,Textiles,Equity
514118,ESKAY,ESKAY K'N'IT (INDIA) LTD.,Active,T ,1.00,INE220A01032,Textiles,Equity
514128,KONARKSY,KONARK SYNTHETIC LTD.,Active,B ,10.00,INE517D01019,Textiles,Equity
514138,SURYALA,SURYALATA SPINNING MILLS LTD.-$,Active,B ,10.00,INE132C01027,Textiles,Equity
514140,SURYVANSP,SURYAVANSHI SPINNING MILLS LTD.-$,Active,B ,10.00,INE431C01015,Textiles,Equity
514142,TTL,T T LTD.-$,Active,B ,10.00,INE592B01016,Textiles,Equity
514144,UNIWORTH,UNIWORTH LTD.,Active,T ,10.00,INE207A01013,Textiles,Equity
514162,WELSPUNIND,WELSPUN INDIA LTD.,Active,T ,10.00,INE192B01023,Textiles,Equity
514165,INDACRY,INDIAN ACRYLICS LTD.,Active,B ,10.00,INE862B01013,Fibres &amp; Plastics,Equity
514167,GANECOS,GANESHA ECOSPHERE LTD.,Active,B ,10.00,INE845D01014,Misc.Commercial Services,Equity
514171,CEETAIN,CEETA INDUSTRIES LTD.,Active,T ,1.00,INE760J01012,Construction Materials,Equity
514175,VARDHMNPOLY,VARDHMAN POLYTEX LTD.,Active,B ,10.00,INE835A01011,Textiles,Equity
514177,RISHYRN,RISHAB SPECIAL YARNS LTD.,Active,T ,10.00,NA          ,Textiles,Equity
514183,BLACKROSE,BLACK ROSE INDUSTRIES LTD.,Active,B ,1.00,INE761G01016,Specialty Chemicals,Equity
514197,STCORP,S&amp;T CORPORATION LTD.,Active,T ,10.00,INE110Q01015,Textiles,Equity
514199,BALATECIN,BALA TECHNO INDUSTRIES LTD.,Active,T ,10.00,INE653B01016,Comm.Trading  &amp; Distribution,Equity
514211,SUMEETIN,SUMEET INDUSTRIES LTD.-$,Active,B ,10.00,INE235C01010,Textiles,Equity
514215,BINNY,BINNY LTD.,Active,T ,5.00,INE118K01011,Textiles,Equity
514221,KLIFESTYL,K-Lifestyle &amp; Industries Limited,Active,T ,1.00,INE218A01028,Textiles,Equity
514234,SANGAM,SANGAM (INDIA) LTD.,Active,B ,10.00,INE495C01010,Textiles,Equity
514238,IKAB,IKAB SECURITIES &amp; INVESTMENT LTD.,Active,B ,10.00,INE874A01010,Other Financial Services,Equity
514240,SNSTEXTIL,SNS TEXTILES LTD.,Active,T ,10.00,INE979D01011,Textiles,Equity
514264,SEASONST,SEASONS TEXTILES LTD.-$,Active,B ,10.00,INE707B01010,Textiles,Equity
514266,ZENIFIB,ZENITH FIBRES LTD.-$,Active,T ,10.00,INE106C01013,Textiles,Equity
514272,BHILSPIN,BHILWARA SPINNERS LTD.,Active,T ,10.00,INE436C01014,Textiles,Equity
514274,AARVEED,AARVEE DENIMS &amp; EXPORTS LTD.,Active,B ,10.00,INE273D01019,Textiles,Equity
514280,SANTETX,SANRHEA TECHNICAL TEXTILES LTD.,Active,T ,10.00,INE589J01015,Textiles,Equity
514286,ASHIMA,ASHIMA LTD.,Active,T ,10.00,INE440A01010,Textiles,Equity
514296,HARYANATEX,Haryana Texprints (Overseas) Limited,Active,B ,1.00,INE206G01012,Textiles,Equity
514300,PIONEERE,PIONEER EMBROIDERIES LTD.-$,Active,B ,10.00,INE156C01018,Textiles,Equity
514302,VIPPYSP,VIPPY SPINPRO LTD.,Active,B ,10.00,INE660D01017,Textiles,Equity
